north,north_west,north_east,south,west,east,west_north_front,east_north_front,west_north,east_north,south_west,south_east,action,lap
61,33,100,98,26,44,41,100,28,95,47,100,accelerate,2
58,32,100,100,26,46,38,100,27,100,48,100,accelerate,2
58,31,100,96,25,46,40,100,26,92,44,100,accelerate+rotRight,2
58,31,100,96,25,46,40,100,27,86,44,100,accelerate+rotRight,2
61,32,100,91,24,46,41,100,26,79,41,100,accelerate+rotRight,2
64,31,100,87,24,46,41,100,26,74,39,100,accelerate+rotRight,2
72,34,100,84,25,45,42,100,26,68,36,100,accelerate+rotRight,2
76,32,100,81,24,47,41,100,26,67,36,100,accelerate+rotRight,2
85,32,100,79,23,47,42,100,26,64,35,100,accelerate+rotRight,2
100,33,100,76,23,46,45,100,26,61,34,100,accelerate+rotRight,2
100,35,98,72,24,46,50,100,27,58,34,100,accelerate+rotRight,2
100,35,91,70,24,46,52,100,27,57,33,100,accelerate+rotRight,2
100,37,83,68,25,46,58,100,27,55,34,100,accelerate+rotRight,2
100,40,76,65,24,46,69,100,28,52,32,100,accelerate+rotRight,2
100,40,76,69,24,46,69,100,28,52,34,100,accelerate,2
100,40,76,72,24,46,69,100,28,52,34,100,accelerate,2
100,40,76,76,24,46,69,100,28,52,37,100,accelerate,2
100,44,71,74,25,46,80,100,29,51,36,100,accelerate+rotRight,2
100,49,65,73,26,45,100,97,31,49,36,100,accelerate+rotRight,2
100,56,61,70,26,45,100,85,33,47,35,100,accelerate+rotRight,2
100,58,59,73,27,44,100,83,34,46,36,100,accelerate,2
100,58,59,75,27,44,100,83,34,46,36,100,accelerate,2
100,60,58,81,28,43,100,81,36,45,37,100,accelerate,2
100,62,57,84,29,42,100,79,37,44,39,100,accelerate,2
100,62,57,87,29,42,100,79,37,44,39,100,accelerate,2
100,65,55,92,30,41,100,77,38,43,40,100,accelerate,2
100,69,54,96,31,40,100,75,40,42,42,100,accelerate,2
100,100,53,100,32,39,100,73,41,41,43,100,accelerate,2
100,100,53,100,32,39,100,73,41,41,43,100,accelerate,2
100,100,50,100,33,38,100,71,42,40,44,100,accelerate,2
100,100,48,100,34,37,100,69,43,39,46,100,accelerate,2
100,100,48,100,34,37,100,69,43,39,46,82,accelerate,2
98,100,47,100,35,36,100,65,45,38,47,78,accelerate,2
93,100,46,100,36,35,100,63,47,37,48,76,accelerate,2
95,100,48,100,36,35,100,65,45,36,51,69,accelerate+rotLeft,2
95,100,51,100,36,35,100,66,44,37,54,63,accelerate+rotLeft,2
97,100,51,100,37,34,100,67,44,37,59,57,accelerate+rotLeft,2
93,100,51,100,37,34,100,65,45,37,59,57,accelerate,2
89,100,49,100,37,33,100,63,47,37,59,57,accelerate,2
85,100,48,100,37,33,100,61,52,37,59,57,accelerate,2
86,100,49,100,37,33,100,62,50,39,65,52,accelerate+rotLeft,2
85,100,49,100,36,34,100,64,47,40,69,50,accelerate+rotLeft,2
86,100,50,100,37,34,100,64,50,39,75,48,accelerate+rotLeft,2
83,100,50,100,36,35,100,63,49,41,81,47,accelerate+rotLeft,2
79,100,50,100,35,36,100,60,100,39,79,48,accelerate,2
76,100,48,100,35,36,100,60,100,39,77,50,accelerate,2
76,100,49,100,36,36,100,59,100,40,84,48,accelerate+rotLeft,2
76,100,49,100,36,36,100,59,100,40,98,46,accelerate+rotLeft,2
75,100,49,100,35,36,100,58,100,40,100,47,accelerate+rotLeft,2
75,100,48,96,36,36,100,59,100,40,100,47,accelerate+rotLeft,2
75,100,49,91,36,37,100,57,100,41,100,48,accelerate+rotLeft,2
76,100,49,85,35,37,100,58,100,40,100,48,accelerate+rotLeft,2
72,100,48,89,36,37,100,56,100,40,100,49,accelerate,2
72,100,48,84,37,37,100,56,100,41,100,48,accelerate+rotLeft,2
73,100,47,81,36,38,100,56,100,40,100,50,accelerate+rotLeft,2
73,100,46,78,37,38,100,55,100,40,100,48,accelerate+rotLeft,2
74,100,46,78,36,37,100,54,100,40,100,49,accelerate+rotLeft,2
74,100,45,79,36,37,100,53,100,38,100,50,accelerate+rotLeft,2
75,100,45,78,36,36,100,53,100,39,100,50,accelerate+rotLeft,2
76,100,44,79,37,37,100,54,100,39,100,50,accelerate+rotLeft,2
81,100,45,77,37,36,100,56,53,39,100,49,accelerate+rotLeft,2
77,100,43,82,37,36,100,53,100,38,100,52,accelerate,2
73,100,41,85,37,36,100,50,100,37,100,52,accelerate,2
71,100,41,90,38,36,100,49,100,36,100,54,accelerate,2
71,100,40,88,38,34,100,49,100,34,100,53,accelerate+rotLeft,2
72,100,40,90,39,34,100,48,100,34,100,54,accelerate+rotLeft,2
73,100,39,86,40,32,100,49,100,32,100,50,accelerate+rotLeft,2
74,100,39,86,40,31,100,49,100,32,100,50,accelerate+rotLeft,2
77,100,40,86,39,31,100,53,100,33,100,48,accelerate+rotLeft,2
77,100,41,86,40,30,100,53,100,33,100,48,accelerate+rotLeft,2
81,100,42,84,40,31,100,56,100,34,100,46,accelerate+rotLeft,2
82,100,44,83,39,31,100,58,100,34,100,45,accelerate+rotLeft,2
83,100,46,82,40,31,100,60,100,35,100,44,accelerate+rotLeft,2
83,100,46,81,40,31,100,60,100,35,100,42,accelerate+rotLeft,2
86,100,49,77,39,31,100,63,56,38,100,42,accelerate+rotLeft,2
84,100,50,77,39,31,100,64,55,38,100,40,accelerate+rotLeft,2
86,100,52,75,39,32,100,65,52,39,100,41,accelerate+rotLeft,2
88,100,53,72,39,33,100,68,49,41,100,40,accelerate+rotLeft,2
89,100,56,69,39,34,100,70,47,41,100,39,accelerate+rotLeft,2
90,100,58,69,38,37,100,71,44,45,100,40,accelerate+rotLeft,2
87,100,56,71,37,37,100,68,46,44,100,41,accelerate,2
83,100,56,75,37,38,100,66,51,44,100,44,accelerate,2
85,100,57,72,36,38,100,68,46,45,100,42,accelerate+rotLeft,2
86,100,58,69,36,40,100,68,44,47,100,43,accelerate+rotLeft,2
88,100,59,67,36,41,100,69,40,47,100,44,accelerate+rotLeft,2
91,100,60,67,35,42,100,70,39,49,100,45,accelerate+rotLeft,2
93,100,60,66,36,43,100,70,38,49,100,46,accelerate+rotLeft,2
90,100,58,69,34,44,100,68,41,50,100,48,accelerate,2
94,100,59,67,34,43,100,69,39,50,100,48,accelerate+rotLeft,2
100,100,60,68,33,46,100,71,36,51,100,50,accelerate+rotLeft,2
100,100,60,66,34,45,100,72,35,51,100,49,accelerate+rotLeft,2
100,88,62,67,31,48,100,75,33,53,100,51,accelerate+rotLeft,2
100,94,61,69,31,48,100,74,33,52,100,52,accelerate,2
100,100,58,72,31,47,100,71,35,51,100,54,accelerate,2
100,100,57,75,30,47,100,70,35,51,100,55,accelerate,2
100,90,58,75,29,47,100,72,34,50,100,57,accelerate+rotLeft,2
100,77,58,77,28,48,100,74,34,49,100,58,accelerate+rotLeft,2
100,81,57,80,27,48,100,73,35,49,100,59,accelerate,2
100,88,55,83,28,47,100,70,38,47,100,62,accelerate,2
100,92,54,86,28,47,100,68,40,46,100,63,accelerate,2
100,96,52,89,28,45,100,67,42,45,100,64,accelerate,2
100,99,51,93,29,45,100,65,43,44,100,66,accelerate,2
100,100,50,96,30,44,100,64,45,43,100,67,accelerate,2
100,100,48,100,33,42,100,61,48,41,100,69,accelerate,2
100,92,49,100,33,41,100,64,46,40,100,67,accelerate+rotLeft,2
100,83,49,100,33,40,100,67,45,40,100,67,accelerate+rotLeft,2
100,74,52,100,33,39,100,73,43,41,100,65,accelerate+rotLeft,2
100,76,50,100,34,38,100,71,44,40,100,67,accelerate,2
100,78,49,100,35,37,100,69,45,39,100,67,accelerate,2
100,78,49,100,35,37,100,69,45,39,100,69,accelerate,2
100,73,50,100,36,36,100,74,45,38,100,67,accelerate+rotLeft,2
100,65,54,100,36,36,100,85,43,39,100,63,accelerate+rotLeft,2
100,65,54,100,36,36,100,85,43,39,100,63,accelerate,2
100,67,52,100,37,35,100,82,44,38,60,61,accelerate,2
100,67,52,100,37,35,100,82,44,38,59,63,accelerate,2
100,67,52,100,37,35,100,82,44,38,56,63,accelerate,2
100,62,56,100,37,35,100,93,42,39,59,59,accelerate+rotLeft,2
100,57,62,100,37,35,91,100,41,41,69,54,accelerate+rotLeft,2
100,52,69,100,37,35,78,100,40,43,100,50,accelerate+rotLeft,2
100,51,71,100,36,36,76,100,38,44,75,51,accelerate,2
100,51,71,100,36,36,76,100,38,44,71,51,accelerate,2
100,50,73,100,35,37,74,100,37,45,67,52,accelerate,2
100,50,73,100,35,37,74,100,37,45,69,52,accelerate,2
100,48,75,100,34,38,72,100,36,47,67,54,accelerate,2
100,48,75,100,34,38,72,100,36,47,67,54,accelerate,2
100,47,77,100,33,39,70,100,35,48,65,55,accelerate,2
100,50,69,100,33,39,81,100,36,46,58,60,accelerate+rotRight,2
100,54,64,100,33,38,92,100,37,44,54,64,accelerate+rotRight,2
100,59,59,100,33,39,100,92,39,43,49,71,accelerate+rotRight,2
100,61,57,100,34,38,100,90,40,42,51,69,accelerate,2
100,61,57,100,34,38,100,90,40,42,51,69,accelerate,2
100,61,57,100,34,38,100,90,40,42,51,69,accelerate,2
100,61,57,100,34,38,100,90,40,42,51,69,accelerate,2
100,69,52,100,35,37,100,78,43,40,50,73,accelerate+rotRight,2
100,78,48,100,36,36,100,69,46,38,48,78,accelerate+rotRight,2
100,78,48,100,36,36,100,69,46,38,48,78,accelerate,2
100,80,47,100,37,35,100,67,47,37,50,76,accelerate,2
100,82,46,100,38,34,100,65,49,36,51,74,accelerate,2
100,82,46,100,38,34,100,65,49,36,51,74,accelerate,2
100,85,44,100,39,33,100,63,50,34,53,71,accelerate,2
100,79,45,100,40,32,100,68,49,34,57,63,accelerate+rotLeft,2
100,70,49,100,40,32,100,78,47,35,61,56,accelerate+rotLeft,2
100,64,53,100,40,32,100,93,45,37,67,51,accelerate+rotLeft,2
100,64,53,100,40,32,100,93,45,37,67,51,accelerate,2
100,64,53,100,40,32,100,93,45,37,67,51,accelerate,2
100,64,53,100,40,32,100,93,45,37,67,51,accelerate,2
100,62,55,100,39,33,100,96,44,38,65,53,accelerate,2
100,62,55,100,39,33,100,94,44,38,65,53,accelerate,2
100,57,61,100,39,33,89,100,42,39,72,48,accelerate+rotLeft,2
100,53,69,100,38,34,78,100,40,42,77,47,accelerate+rotLeft,2
100,53,69,100,38,34,78,100,40,42,77,47,accelerate,2
100,52,71,100,37,35,76,100,39,43,75,49,accelerate,2
100,52,71,100,37,35,82,100,39,43,75,49,accelerate,2
100,50,73,100,36,36,100,100,38,45,73,50,accelerate,2
100,50,71,100,36,36,100,100,38,45,73,50,accelerate,2
100,49,73,100,35,37,100,99,37,46,71,52,accelerate,2
100,49,71,100,35,37,100,96,37,46,71,52,accelerate,2
100,47,71,100,34,38,100,93,36,47,69,53,accelerate,2
100,50,67,100,34,38,100,86,37,46,63,56,accelerate+rotRight,2
100,100,61,100,34,38,100,79,38,44,57,61,accelerate+rotRight,2
97,100,57,100,34,38,100,71,40,42,52,67,accelerate+rotRight,2
94,100,55,100,34,38,100,69,40,42,52,67,accelerate,2
90,100,55,100,34,38,100,68,40,42,52,67,accelerate,2
86,100,54,100,34,38,100,66,40,42,52,67,accelerate,2
81,100,50,100,35,37,100,63,44,41,54,65,accelerate,2
82,100,51,100,35,37,100,62,43,41,59,59,accelerate+rotLeft,2
81,100,52,100,34,38,100,63,40,43,61,57,accelerate+rotLeft,2
81,100,52,100,34,38,100,63,40,43,69,53,accelerate+rotLeft,2
80,100,52,100,33,38,100,63,39,43,77,51,accelerate+rotLeft,2
76,100,50,100,32,39,99,60,100,42,74,52,accelerate,2
74,100,50,100,31,39,95,58,100,42,72,54,accelerate,2
73,100,50,100,31,40,95,58,100,42,82,52,accelerate+rotLeft,2
74,100,49,100,31,39,95,57,100,41,97,51,accelerate+rotLeft,2
75,100,50,100,31,39,97,58,100,43,100,51,accelerate+rotLeft,2
73,100,48,96,32,39,99,56,100,42,100,50,accelerate+rotLeft,2
74,100,48,89,31,38,100,57,100,41,100,50,accelerate+rotLeft,2
73,100,49,86,30,39,100,58,92,42,100,52,accelerate+rotLeft,2
74,100,48,81,31,38,100,58,74,41,100,51,accelerate+rotLeft,2
74,100,49,80,31,39,100,58,66,41,100,50,accelerate+rotLeft,2
75,100,48,78,31,39,100,57,61,41,100,51,accelerate+rotLeft,2
78,100,49,78,31,39,100,57,56,41,100,51,accelerate+rotLeft,2
82,100,49,77,31,38,100,57,52,42,100,51,accelerate+rotLeft,2
88,100,49,76,32,38,100,58,50,42,100,49,accelerate+rotLeft,2
94,100,49,76,31,39,100,59,47,43,100,50,accelerate+rotLeft,2
100,100,48,78,31,38,100,59,47,42,100,50,accelerate+rotLeft,2
100,100,49,77,32,38,100,62,45,41,100,49,accelerate+rotLeft,2
100,86,50,76,31,38,100,66,43,42,100,49,accelerate+rotLeft,2
100,89,49,80,32,39,100,64,44,40,100,52,accelerate,2
100,92,48,83,33,38,100,63,46,39,100,53,accelerate,2
100,77,50,83,32,38,100,69,43,40,100,52,accelerate+rotLeft,2
100,69,52,81,33,38,100,76,42,40,100,51,accelerate+rotLeft,2
100,63,55,82,33,38,100,83,40,41,100,52,accelerate+rotLeft,2
100,65,53,85,34,37,100,81,41,40,100,52,accelerate,2
100,65,53,88,34,37,100,81,41,40,100,53,accelerate,2
100,65,53,92,34,37,100,81,41,40,100,55,accelerate,2
100,67,52,96,35,36,100,79,42,39,100,57,accelerate,2
100,62,55,95,35,36,100,88,41,40,100,56,accelerate+rotLeft,2
100,56,60,95,35,36,93,100,39,41,100,54,accelerate+rotLeft,2
100,56,60,98,35,36,93,100,39,41,100,56,accelerate,2
100,56,60,100,35,36,93,100,39,41,100,56,accelerate,2
100,56,60,100,35,36,93,100,39,41,100,58,accelerate,2
100,56,60,100,35,36,93,100,39,41,65,58,accelerate,2
100,56,60,100,35,36,93,100,39,41,59,58,accelerate,2
100,56,60,100,35,36,93,100,39,41,59,58,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,54,62,100,34,37,90,100,38,42,57,59,accelerate,2
100,58,58,100,34,37,100,94,39,41,53,63,accelerate+rotRight,2
100,63,54,100,34,37,100,84,41,40,50,69,accelerate+rotRight,2
100,65,53,100,35,36,100,82,42,39,51,67,accelerate,2
100,65,53,100,35,36,100,82,42,39,51,67,accelerate,2
100,65,53,100,35,36,100,82,42,39,51,67,accelerate,2
100,67,51,100,36,35,100,79,43,38,53,65,accelerate,2
100,67,51,100,36,35,100,79,43,38,53,65,accelerate,2
100,69,50,100,37,34,100,77,44,37,54,63,accelerate,2
100,69,50,100,37,34,100,77,44,37,54,63,accelerate,2
100,69,50,100,37,34,100,77,44,37,54,63,accelerate,2
100,71,48,100,38,33,100,75,46,36,56,61,accelerate,2
100,64,53,100,38,33,100,88,44,37,61,55,accelerate+rotLeft,2
100,57,60,100,37,34,91,100,41,40,65,52,accelerate+rotLeft,2
100,53,65,100,37,34,81,100,40,41,71,49,accelerate+rotLeft,2
100,53,65,100,37,34,81,100,40,41,71,49,accelerate,2
100,52,67,100,36,35,79,100,39,42,69,50,accelerate,2
100,52,67,100,36,35,79,100,39,42,69,50,accelerate,2
100,50,69,100,35,36,77,100,38,44,67,52,accelerate,2
100,50,69,100,35,36,77,100,38,44,67,52,accelerate,2
100,55,62,100,35,36,87,100,39,42,60,56,accelerate+rotRight,2
100,59,58,100,35,36,93,100,40,40,56,60,accelerate+rotRight,2
100,63,54,100,35,36,99,100,41,39,52,65,accelerate+rotRight,2
100,63,54,100,35,36,95,100,41,39,52,65,accelerate,2
100,65,52,100,36,35,94,100,43,38,54,63,accelerate,2
100,65,52,100,36,35,92,100,43,38,54,63,accelerate,2
100,63,52,100,36,35,88,100,43,38,54,63,accelerate,2
100,65,51,100,37,34,88,100,44,37,56,61,accelerate,2
100,63,51,100,37,34,85,100,44,37,56,61,accelerate,2
100,59,100,100,36,34,77,100,42,39,60,56,accelerate+rotLeft,2
96,55,100,100,37,34,71,100,41,40,65,52,accelerate+rotLeft,2
88,50,100,100,36,35,65,100,38,43,71,50,accelerate+rotLeft,2
84,50,100,100,36,35,63,100,38,43,71,50,accelerate,2
80,47,100,100,35,36,59,100,37,48,69,51,accelerate,2
76,45,100,100,35,36,57,99,37,100,69,51,accelerate,2
72,44,100,100,34,37,54,95,36,100,67,52,accelerate,2
68,42,100,100,34,37,51,90,35,100,67,52,accelerate,2
68,43,100,100,34,37,51,91,36,100,60,57,accelerate+rotRight,2
68,42,100,100,33,37,52,89,35,100,55,61,accelerate+rotRight,2
66,42,100,100,33,37,50,88,35,100,52,65,accelerate+rotRight,2
65,41,100,100,33,38,49,87,35,100,48,73,accelerate+rotRight,2
63,41,100,100,33,38,47,84,35,100,50,71,accelerate,2
59,39,98,100,32,40,45,79,33,100,50,71,accelerate,2
59,37,96,100,31,40,44,79,32,100,48,78,accelerate+rotRight,2
56,36,96,100,31,42,43,77,31,100,47,85,accelerate+rotRight,2
55,35,94,100,30,43,42,76,32,100,46,99,accelerate+rotRight,2
54,34,95,100,29,43,41,75,30,100,44,100,accelerate+rotRight,2
53,35,94,95,29,45,41,75,30,100,44,100,accelerate+rotRight,2
54,34,96,87,28,45,40,74,29,100,43,100,accelerate+rotRight,2
54,34,96,81,28,45,39,75,29,100,42,100,accelerate+rotRight,2
54,33,96,79,28,46,39,73,28,100,42,100,accelerate+rotRight,2
52,32,95,77,26,48,37,72,26,100,41,100,accelerate+rotRight,2
52,31,94,75,26,48,38,72,27,100,40,100,accelerate+rotRight,2
50,30,93,75,25,50,37,71,26,100,40,100,accelerate+rotRight,2
51,30,95,72,24,50,37,72,25,100,38,100,accelerate+rotRight,2
50,30,95,73,25,50,37,73,25,100,38,100,accelerate+rotRight,2
51,30,95,70,24,50,36,74,25,100,38,100,accelerate+rotRight,2
49,30,96,69,22,50,35,74,25,100,35,100,accelerate+rotRight,2
49,29,96,70,23,50,36,74,25,100,36,100,accelerate+rotRight,2
50,29,98,67,23,50,36,76,25,100,34,100,accelerate+rotRight,2
51,29,100,65,23,49,36,77,25,100,34,100,accelerate+rotRight,2
51,29,100,64,22,49,36,78,24,100,34,100,accelerate+rotRight,2
53,29,100,62,22,50,35,78,23,100,33,100,accelerate+rotRight,2
54,30,100,61,23,49,37,79,24,100,32,100,accelerate+rotRight,2
55,29,100,59,22,50,36,80,24,100,31,100,accelerate+rotRight,2
56,29,100,59,22,50,37,83,23,100,30,100,accelerate+rotRight,2
57,29,100,58,22,50,38,84,24,100,30,100,accelerate+rotRight,2
60,32,100,56,23,49,41,88,24,100,31,100,accelerate+rotRight,2
60,31,100,55,22,49,40,89,24,100,30,100,accelerate+rotRight,2
62,33,100,54,23,49,43,90,25,100,31,100,accelerate+rotRight,2
63,34,100,51,22,49,43,93,25,100,29,100,accelerate+rotRight,2
60,32,100,55,22,48,42,89,25,100,31,100,accelerate,2
63,34,100,54,23,48,44,91,25,100,30,100,accelerate+rotRight,2
64,34,100,54,22,48,43,92,27,100,31,100,accelerate+rotRight,2
66,36,100,53,23,49,46,95,27,100,29,99,accelerate+rotRight,2
69,38,100,53,24,48,47,100,29,100,31,99,accelerate+rotRight,2
70,38,100,52,25,49,48,100,29,100,30,96,accelerate+rotRight,2
73,39,100,52,25,49,48,100,29,88,30,95,accelerate+rotRight,2
75,40,100,51,26,50,52,100,31,67,30,93,accelerate+rotRight,2
77,42,100,51,27,49,54,100,32,57,31,91,accelerate+rotRight,2
80,42,100,49,27,51,56,100,32,52,31,90,accelerate+rotRight,2
85,45,100,49,28,52,59,100,34,48,32,86,accelerate+rotRight,2
92,48,100,49,29,100,63,100,36,44,32,86,accelerate+rotRight,2
88,47,100,50,29,51,61,100,35,47,34,89,accelerate,2
86,46,100,54,29,47,59,100,35,48,35,92,accelerate,2
95,48,100,52,31,48,61,100,37,44,35,90,accelerate+rotRight,2
100,51,100,52,31,49,63,100,38,44,36,89,accelerate+rotRight,2
100,53,100,52,32,52,66,100,39,42,36,86,accelerate+rotRight,2
100,53,87,52,32,100,68,100,40,41,36,86,accelerate+rotRight,2
100,52,90,54,33,47,67,100,40,41,37,88,accelerate,2
100,52,90,56,33,41,67,100,40,41,38,91,accelerate,2
100,53,76,55,35,44,71,100,42,39,39,90,accelerate+rotRight,2
100,55,67,55,36,45,76,100,43,37,40,89,accelerate+rotRight,2
100,57,62,54,36,47,81,100,44,37,39,88,accelerate+rotRight,2
100,57,62,57,37,39,81,100,44,37,41,91,accelerate,2
100,55,65,59,37,36,79,100,43,38,42,94,accelerate,2
100,55,65,62,38,34,79,100,43,38,44,98,accelerate,2
100,54,67,64,38,34,77,100,42,40,45,100,accelerate,2
100,54,67,68,38,32,77,100,42,40,46,100,accelerate,2
100,53,69,71,38,33,75,100,41,41,48,100,accelerate,2
100,53,69,73,38,32,75,100,41,41,49,100,accelerate,2
100,51,71,76,38,33,73,100,40,42,49,100,accelerate,2
100,51,71,79,38,33,73,100,40,42,51,100,accelerate,2
100,50,74,83,37,34,71,100,39,43,53,100,accelerate,2
100,53,65,83,37,34,81,100,40,41,53,100,accelerate+rotRight,2
100,57,60,84,37,34,91,100,41,40,53,100,accelerate+rotRight,2
100,61,55,84,37,33,100,94,42,39,52,100,accelerate+rotRight,2
100,61,55,87,37,33,100,94,42,39,53,100,accelerate,2
100,61,55,90,37,33,100,94,42,39,54,100,accelerate,2
100,61,55,94,37,33,100,94,42,39,56,100,accelerate,2
100,61,55,97,37,33,100,94,42,39,57,100,accelerate,2
100,61,55,100,37,33,100,94,42,39,58,100,accelerate,2
100,61,55,100,37,33,100,94,42,39,59,100,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,100,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,57,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,55,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,55,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,55,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,55,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,55,accelerate,2
100,61,55,100,37,33,100,94,42,39,61,55,accelerate,2
100,51,63,100,32,39,84,100,36,44,53,64,accelerate,4
100,51,63,100,32,39,84,100,36,44,53,64,accelerate,4
100,51,63,100,32,39,84,100,36,44,53,64,accelerate,4
100,49,66,100,30,40,83,100,35,45,52,65,accelerate,4
100,51,65,100,32,39,86,100,36,44,53,65,accelerate,4
100,51,65,100,32,39,86,100,36,44,53,65,accelerate,4
100,49,65,100,30,40,82,100,35,45,52,66,accelerate,4
100,49,65,100,30,39,84,100,35,46,52,66,accelerate,4
100,51,63,100,32,39,86,100,36,45,53,63,accelerate,4
100,49,65,100,30,39,84,100,35,46,52,65,accelerate,4
100,53,62,100,30,39,96,97,36,45,48,70,accelerate+rotRight,4
100,59,57,100,31,39,100,85,38,42,47,75,accelerate+rotRight,4
100,66,54,100,31,41,100,76,40,41,43,86,accelerate+rotRight,4
100,59,57,100,31,39,100,85,38,42,47,75,accelerate+rotLeft,4
100,53,61,100,31,39,93,99,36,43,50,67,accelerate+rotLeft,4
100,50,65,100,31,38,81,100,35,45,54,62,accelerate+rotLeft,4
100,47,70,100,31,39,73,100,34,46,59,59,accelerate+rotLeft,4
100,47,70,100,31,39,73,100,34,46,59,59,accelerate,4
100,47,70,100,31,39,72,100,34,47,59,59,accelerate,4
100,46,71,100,31,39,71,100,34,47,57,60,accelerate,4
100,44,76,100,31,39,65,100,33,48,64,56,accelerate+rotLeft,4
100,40,88,100,31,40,57,100,32,52,70,53,accelerate+rotLeft,4
100,40,88,100,31,40,57,100,32,52,70,53,accelerate,4
100,40,90,100,31,40,55,100,31,54,67,54,accelerate,4
100,40,90,100,31,42,55,100,32,54,68,54,accelerate,4
100,43,78,100,31,39,63,100,32,49,63,57,accelerate+rotRight,4
100,46,72,100,30,40,71,100,33,48,55,62,accelerate+rotRight,4
100,49,64,100,30,39,85,100,34,45,48,67,accelerate+rotRight,4
100,54,61,100,30,40,98,94,35,44,47,73,accelerate+rotRight,4
100,55,60,100,31,39,100,93,36,43,48,73,accelerate,4
100,55,60,100,30,39,100,93,36,43,47,71,accelerate,4
100,54,61,100,29,40,98,94,35,44,46,74,accelerate,4
100,54,61,100,30,40,98,94,35,44,46,73,accelerate,4
100,63,55,100,32,39,100,80,39,41,45,79,accelerate+rotRight,4
100,67,53,100,32,39,100,74,41,41,42,88,accelerate+rotRight,4
100,76,49,100,32,39,100,68,43,39,40,98,accelerate+rotRight,4
100,78,49,100,32,39,100,66,44,39,41,95,accelerate,4
100,78,49,100,32,39,100,66,44,39,41,95,accelerate,4
100,78,49,100,32,39,100,66,44,39,41,95,accelerate,4
100,67,52,100,32,38,100,74,41,40,44,84,accelerate+rotLeft,4
100,59,57,100,31,38,100,84,38,41,47,74,accelerate+rotLeft,4
100,54,60,100,31,37,94,99,36,42,51,66,accelerate+rotLeft,4
100,52,63,100,32,38,84,100,36,43,55,59,accelerate+rotLeft,4
100,52,63,100,32,37,84,100,36,43,55,60,accelerate,4
100,51,63,100,31,38,82,100,36,45,54,61,accelerate,4
100,51,63,100,31,38,82,100,36,44,54,61,accelerate,4
100,51,62,100,32,37,84,100,36,43,55,60,accelerate,4
100,51,62,100,32,37,84,100,36,43,55,61,accelerate,4
100,50,63,100,31,38,82,100,36,44,54,62,accelerate,4
100,51,63,100,32,38,84,100,36,43,55,60,accelerate,4
100,50,63,100,31,38,82,100,36,45,54,61,accelerate,4
100,46,72,100,32,38,69,100,35,45,60,58,accelerate+rotLeft,4
100,43,81,100,31,39,62,100,33,48,67,53,accelerate+rotLeft,4
100,43,81,100,31,39,62,100,33,49,67,53,accelerate,4
100,42,83,100,31,39,60,100,32,49,66,54,accelerate,4
100,41,86,100,30,40,59,100,32,50,64,56,accelerate,4
100,41,87,100,30,40,59,100,31,50,64,55,accelerate,4
100,43,76,100,29,40,65,100,32,48,56,60,accelerate+rotRight,4
100,47,66,100,30,39,77,100,33,45,50,63,accelerate+rotRight,4
100,50,62,100,30,39,89,100,34,44,48,68,accelerate+rotRight,4
100,49,63,100,29,40,85,100,33,44,46,70,accelerate,4
100,50,62,100,30,40,89,100,35,44,48,68,accelerate,4
100,51,63,100,30,39,86,100,34,44,48,69,accelerate,4
100,50,63,100,29,39,84,100,34,44,48,68,accelerate,4
100,50,63,100,29,39,83,100,34,44,48,68,accelerate,4
100,50,64,100,29,39,82,100,34,44,48,68,accelerate,4
100,50,65,100,29,40,80,100,34,44,48,68,accelerate,4
100,50,67,100,30,39,80,100,34,44,48,70,accelerate,4
100,50,67,100,30,39,79,100,35,43,49,67,accelerate,4
100,50,68,100,30,39,76,100,35,43,49,67,accelerate,4
100,53,72,100,31,39,76,100,35,42,50,67,accelerate,4
100,50,100,100,31,39,73,100,35,44,49,67,accelerate,4
100,51,100,100,31,37,73,100,35,43,50,66,accelerate,4
100,56,100,100,31,38,74,100,37,42,47,70,accelerate+rotRight,4
100,59,65,100,31,38,78,100,39,40,44,78,accelerate+rotRight,4
100,57,100,100,31,38,76,100,40,40,44,78,accelerate,4
100,56,100,100,33,36,74,100,40,40,45,77,accelerate,4
100,56,100,100,34,36,71,100,41,40,46,76,accelerate,4
100,55,100,100,33,36,70,100,43,40,47,74,accelerate,4
100,53,100,100,34,35,68,100,42,40,48,73,accelerate,4
96,52,100,100,35,35,65,100,41,40,49,71,accelerate,4
92,50,100,100,35,35,63,100,41,43,50,70,accelerate,4
